//Starting Program
Trial: 1 1
Trial Type 1
Lick 774181
Lick 774282
Lick 774383
Lick 774484
Lick 774585
Lick 774686
Lick 774749
Trial: 38 775076
Trial Type 1
On 777076
RPoke 777383
Off 778576
Lick 779026
Lick 779355
Lick 779457
Lick 779542
Lick 779728
Lick 779883
Lick 780064
Lick 780400
Lick 780516
Lick 780617
Lick 780839
Lick 780948
Lick 781019
Reward 781078
Lick 781102
Lick 781374
Lick 781475
Lick 781562
Lick 781647
Lick 781744
Lick 781836
Lick 781926
Lick 782023
ITI 782078
Lick 782123
Lick 782221
Lick 782322
Lick 782423
Lick 782524
Lick 782569
Lick 784818
Lick 784919
Lick 784960
Lick 785061
Lick 785162
Lick 785263
Lick 785364
Lick 785465
Lick 785566
Lick 785667
Lick 785768
Lick 785869
Lick 785970
Lick 786071
Lick 786172
Lick 786273
Lick 786374
Lick 786475
Lick 786576
Lick 786677
Lick 786778
Lick 786879
Lick 786980
Lick 787081
Lick 787182
Lick 787283
Lick 787384
Lick 787485
Lick 787586
Lick 787687
Lick 787788
Lick 787889
Lick 787990
Lick 788091
Lick 788192
Lick 788293
Lick 788395
Lick 788496
Lick 788597
Lick 788698
Lick 788799
Lick 788900
Lick 789001
Lick 789102
Lick 789203
Lick 789304
Lick 789405
Lick 789506
Lick 789607
Lick 789708
Lick 789809
Lick 789936
Lick 790075
Lick 790300
Lick 790401
Lick 790536
Lick 790621
Trial: 39 794078
Trial Type 1
On 796078
RPoke 796708
RPoke 796770
Off 797578
Lick 798426
Lick 799883
Lick 800057
Reward 800080
Lick 800148
Lick 800381
Lick 800440
Lick 800537
Lick 800608
Lick 800690
Lick 800774
Lick 800860
Lick 800948
Lick 801048
ITI 801080
Lick 801184
Lick 801286
Lick 801373
Lick 801479
Lick 801582
Lick 801684
Lick 801789
Lick 801898
Lick 801973
Lick 802070
Lick 802171
Lick 802272
Lick 802373
Lick 802475
Lick 802576
Lick 802677
Lick 802778
Lick 802879
Lick 802980
Lick 803081
Lick 803182
Lick 803283
Lick 803384
Lick 803485
Lick 803586
Lick 803687
Lick 803788
Lick 803889
Lick 803990
Lick 804091
Lick 804192
Lick 804293
Lick 804395
Lick 804496
Lick 804597
Lick 804698
Lick 804799
Lick 804900
Lick 805001
Lick 805102
Lick 805203
Lick 805304
Lick 805405
Lick 805794
Lick 805897
Lick 806000
Lick 806102
Lick 806203
Lick 806304
Lick 806405
Lick 806506
Lick 806607
Lick 806708
Lick 806809
Lick 806910
Lick 807011
Lick 807157
Lick 807328
Lick 808791
Lick 808892
Trial: 40 809080
Trial Type 2
Lick 810986
On 811080
Lick 811321
Lick 811436
Lick 811784
Lick 811939
Lick 812101
Off 812580
ITI 816081
RPoke 818007
RPoke 818129
RPoke 818632
Lick 822704
Lick 822881
Trial: 41 824081
Trial Type 1
On 826081
Off 827581
Lick 828440
Lick 829190
Lick 829321
Lick 829371
Lick 829531
Lick 829604
Lick 829857
Lick 829976
Lick 830223
Lick 830464
Lick 830655
Lick 830757
Lick 831033
ITI 831082
Lick 831153
Lick 831254
Lick 831355
Lick 831481
Lick 831582
Trial: 42 839083
Trial Type 1
On 841083
RPoke 841259
RPoke 842197
Off 842583
Lick 843666
Lick 843906
Lick 844301
Lick 844590
Lick 844805
Reward 845085
Lick 845308
Lick 845351
Lick 845389
Lick 845447
Lick 845533
Lick 845627
Lick 845666
Lick 845767
Lick 845868
Lick 845969
Lick 846070
ITI 846085
Lick 846171
Lick 846272
Lick 846373
Lick 846474
Lick 846575
Lick 846676
Lick 846777
Lick 846878
Lick 846979
Lick 847080
Lick 847181
Lick 847282
Lick 847383
Lick 847484
Lick 847585
Lick 847686
Lick 847787
Lick 847888
Lick 847989
Lick 848090
Lick 848191
Lick 848292
Lick 848393
Lick 848494
Lick 848595
Lick 848696
Lick 848797
Lick 848898
Lick 848999
Lick 849100
Lick 849201
Lick 849302
Lick 849403
Lick 849504
Lick 849605
Lick 849707
Lick 849808
Lick 849909
Lick 850010
Lick 850111
Lick 850212
Lick 850313
Lick 850414
Lick 850515
Lick 850616
Lick 850717
Lick 850818
Lick 850919
Lick 851020
Lick 851121
Lick 851222
Lick 851323
Lick 851424
Lick 851525
Lick 851627
Lick 851728
Lick 851829
Lick 851930
Lick 852031
Lick 852132
Lick 852233
Lick 852334
Lick 852435
Lick 852536
Lick 852637
Lick 852738
Lick 852839
Lick 852940
Lick 853041
Lick 853142
Lick 853243
Lick 853344
Lick 853445
Lick 853547
Lick 853648
Lick 853749
RPoke 858531
RPoke 858625
RPoke 860266
Trial: 43 862085
Trial Type 2
On 864086
Off 865586
Lick 867193
ITI 869087
RPoke 869300
RPoke 869819
RPoke 870081
RPoke 880347
Trial: 44 881087
Trial Type 2
RPoke 883032
RPoke 883078
On 883087
RPoke 883129
Off 884587
Lick 885003
Lick 885216
Lick 885605
Lick 886558
Lick 886937
Lick 887003
Reward 887089
Lick 887198
Lick 887299
Lick 887400
Lick 887501
Lick 887602
Lick 887703
Lick 887804
Lick 887905
Lick 888006
ITI 888089
Lick 888107
Lick 888208
Lick 888309
Lick 888410
Lick 888511
Lick 888612
Lick 888713
Lick 888814
Lick 888915
Lick 889016
Lick 889117
Lick 889218
Lick 889319
Lick 889420
Lick 889521
Lick 889622
Lick 889723
Lick 889824
Lick 889925
Lick 890027
Lick 890128
Lick 890229
Lick 890330
Lick 890431
Lick 890532
Lick 890633
Lick 890734
Lick 890835
Lick 890936
Lick 891037
Lick 891138
Lick 891965
Lick 892057
Lick 892158
Lick 892259
Trial: 45 900089
Trial Type 1
On 902089
RPoke 903094
Off 903589
Lick 904707
Lick 904808
Lick 905033
Lick 905639
Lick 905849
Lick 905890
Lick 905948
Lick 906032
Reward 906091
Lick 906351
Lick 906398
Lick 906494
Lick 906603
Lick 906722
Lick 906815
Lick 906925
Lick 907019
ITI 907091
Lick 907120
Lick 907133
Lick 907234
Lick 907335
Lick 907436
Lick 907537
Lick 907638
Lick 907739
Lick 907840
Lick 907941
Lick 908042
Lick 908143
Lick 908244
Lick 908345
Lick 908446
Lick 908547
Lick 908648
Lick 908749
Lick 908850
Lick 908951
Lick 909052
Lick 909153
Lick 909254
Lick 909355
Lick 909456
Lick 909557
Lick 909658
Lick 909759
Lick 909860
Lick 909961
Lick 910062
Lick 910163
Lick 910264
Lick 910365
Lick 910466
Lick 910567
Lick 910668
Lick 910769
Lick 910870
Lick 910971
Lick 911072
Lick 911173
Lick 911275
Lick 911376
Lick 911477
Lick 911578
Lick 911679
Lick 911780
Lick 911881
Lick 911982
Lick 912083
Lick 912184
Lick 912285
Lick 912386
Lick 912487
Lick 912588
Lick 912689
Lick 912790
Lick 912891
RPoke 917727
Trial: 46 919091
Trial Type 2
On 921091
Off 922591
Lick 923931
Lick 924069
Lick 924532
Lick 924628
Lick 924701
Lick 925857
Lick 925933
ITI 926092
Lick 926192
Lick 927023
Lick 927090
Lick 927169
Lick 927270
Lick 927447
Lick 927549
Lick 927756
RPoke 943447
Trial: 47 946092
Trial Type 2
On 948092
RPoke 948380
Off 949592
Lick 950009
Lick 950348
Reward 952095
Lick 952298
Lick 952387
Lick 952481
Lick 952585
Lick 952686
Lick 952787
Lick 952888
Lick 952989
Lick 953090
ITI 953095
Lick 953191
Lick 953292
Lick 953393
Lick 953442
Lick 953543
Lick 953653
Lick 953764
Lick 953875
Lick 953976
Lick 954077
Lick 954178
Lick 954279
Lick 954380
Lick 954481
Lick 954582
Lick 954683
Lick 954784
Lick 954885
Lick 954986
Lick 955087
Lick 955188
Lick 955289
Lick 955390
Lick 955491
Lick 955592
Lick 955693
Lick 955794
Lick 955895
Lick 955996
Lick 956097
Lick 956198
Lick 956299
Lick 956400
Lick 956502
Lick 956603
Lick 956704
Lick 956805
Lick 956906
Lick 957007
Lick 957108
Lick 957334
Lick 957435
Lick 957536
Lick 957637
Lick 957739
Lick 957840
Lick 957941
Lick 958042
Lick 958143
Lick 958244
Lick 958345
Lick 958446
Lick 958547
Lick 958648
Lick 958749
Lick 958850
Lick 958951
Lick 959052
Lick 959153
Lick 959254
Lick 959355
Lick 959456
Lick 959557
Lick 959659
Lick 959760
Lick 959861
Lick 959962
Lick 960063
Lick 960164
Lick 960265
Lick 960366
Lick 960467
Lick 960568
Lick 960669
Lick 960714
Lick 961168
Lick 961269
Lick 961370
Lick 961471
Lick 961572
Lick 961673
Trial: 48 965095
Trial Type 2
On 967095
RPoke 967181
RPoke 967306
RPoke 968516
Off 968595
Lick 970105
Lick 970235
Lick 970292
Lick 970595
Lick 970830
Lick 970884
Lick 971096
Reward 971098
Lick 971197
Lick 971299
Lick 971401
Lick 971487
Lick 971588
Lick 971689
Lick 971790
Lick 971891
Lick 971992
Lick 972093
ITI 972098
Lick 972138
Lick 972173
Lick 972280
Lick 972392
Lick 972510
Lick 972613
Lick 972682
Lick 972804
Lick 972905
Lick 973006
Lick 973107
Lick 973208
Lick 973309
Lick 973410
Lick 973511
Lick 973612
Lick 973713
Lick 973814
Lick 973915
Lick 974016
Lick 974117
Lick 974218
Lick 974309
Lick 974605
Lick 974707
Lick 974808
Lick 974909
Lick 975010
Lick 975111
Lick 975212
Lick 975313
Lick 975414
Lick 975515
Lick 975616
Lick 975717
Lick 975818
Lick 975919
Lick 976020
Lick 976121
Lick 976222
Lick 976323
Lick 976424
Lick 976525
Lick 976626
Lick 976727
Lick 976828
Lick 976929
Lick 977030
Lick 977131
Lick 977232
Lick 977333
Lick 977434
Lick 977536
Lick 977637
Lick 977738
Lick 977839
Lick 977940
Lick 978066
Lick 978324
Lick 978425
Lick 978526
Lick 978627
Lick 978728
Lick 978807
Lick 978908
Lick 979023
Lick 979147
Lick 979280
Lick 979386
Lick 979487
Lick 979504
Lick 979606
Lick 979707
Lick 979808
Lick 979909
Lick 980029
Lick 980130
Lick 980231
Lick 980332
Lick 980433
Lick 980534
Lick 980635
Lick 980736
Lick 980837
Lick 980938
Lick 981039
Lick 981140
Lick 981241
Lick 981342
Lick 981443
Lick 981571
Lick 981673
Lick 981774
Lick 981875
Lick 981976
Lick 982077
RPoke 987543
RPoke 987742
RPoke 987957
Trial: 49 992098
Trial Type 2
On 994098
RPoke 995126
Off 995598
Lick 996851
Lick 996940
Lick 997352
Lick 997632
Lick 997765
Reward 998102
Lick 998309
Lick 998411
Lick 998512
Lick 998614
Lick 998715
Lick 998816
Lick 998879
Lick 998944
Lick 999045
ITI 999102
Lick 999146
Lick 999247
Lick 999273
Lick 999375
Lick 999479
Lick 999580
Lick 999681
Lick 999782
Lick 999883
Lick 999984
Lick 1000085
Lick 1000186
Lick 1000287
Lick 1000388
Lick 1000489
Lick 1000590
Lick 1000691
Lick 1000792
Lick 1000893
Lick 1000994
Lick 1001095
Lick 1001196
Lick 1001297
Lick 1001398
Lick 1001499
Lick 1001600
Lick 1001701
Lick 1001802
Lick 1001903
Lick 1002004
Lick 1002105
Lick 1002206
Lick 1002307
Lick 1002408
Lick 1002509
Lick 1002610
Lick 1002711
Lick 1002812
Lick 1002913
Lick 1003014
Lick 1003115
Lick 1003216
Lick 1003317
Lick 1003418
Lick 1003520
Lick 1003621
Lick 1003722
Lick 1003823
Lick 1003924
Lick 1004025
Lick 1004126
Lick 1004227
Lick 1004328
Lick 1004429
Lick 1004530
Lick 1004631
Lick 1004732
Lick 1004833
Lick 1004934
Lick 1005035
Lick 1005136
Lick 1005237
Lick 1005335
Lick 1005437
Lick 1005538
Lick 1005639
Lick 1005740
Lick 1005841
Lick 1005942
Lick 1006043
Lick 1006144
Lick 1006245
Lick 1006346
Lick 1006447
Lick 1006548
Lick 1006673
Lick 1006782
Lick 1006883
Lick 1006984
Lick 1007085
Lick 1007186
Lick 1007229
RPoke 1010950
Trial: 50 1015102
Trial Type 2
On 1017102
RPoke 1017117
Off 1018602
Lick 1018853
Lick 1019071
Lick 1019126
Lick 1019367
Lick 1019584
Lick 1019763
Lick 1020384
Lick 1020443
Lick 1020669
Lick 1020867
Reward 1021105
Lick 1021280
Lick 1021381
Lick 1021441
Lick 1021542
Lick 1021643
Lick 1021744
Lick 1021845
Lick 1021961
Lick 1022064
ITI 1022105
Lick 1022166
Lick 1022267
Lick 1022368
Lick 1022406
Lick 1022507
Lick 1022608
Lick 1022709
Lick 1022810
Lick 1022911
Lick 1023012
Lick 1023113
Lick 1023214
Lick 1023315
Lick 1023416
Lick 1023517
Lick 1023618
Lick 1023719
Lick 1023820
Lick 1023921
Lick 1024022
Lick 1024123
Lick 1024224
Lick 1024325
Lick 1024427
Lick 1024528
Lick 1024629
Lick 1024730
Lick 1024831
Lick 1024932
Lick 1025033
Lick 1025134
Lick 1025235
Lick 1025336
Lick 1025437
Lick 1025538
Lick 1025639
Lick 1025740
Lick 1025839
Lick 1025970
Lick 1026071
Lick 1026172
Lick 1026273
Lick 1026374
Lick 1026475
Lick 1026576
Lick 1026677
Lick 1026778
Lick 1026879
Lick 1026980
Lick 1027081
Lick 1027182
Lick 1027283
Lick 1027384
Lick 1027485
Lick 1027586
Lick 1027687
Lick 1027788
Lick 1027889
Lick 1027990
Lick 1028091
Lick 1028192
Lick 1028293
Lick 1028395
Lick 1028496
Lick 1028597
Lick 1028698
Lick 1028799
Lick 1028900
Lick 1029001
Lick 1029102
Lick 1029203
Lick 1029304
Lick 1029405
Lick 1029506
Lick 1029607
Lick 1029708
Lick 1029809
Lick 1029910
Lick 1030011
Trial: 51 1030105
Trial Type 2
Lick 1030112
Lick 1030213
Lick 1030315
Lick 1030416
Lick 1030517
Lick 1030618
Lick 1030719
Lick 1030820
Lick 1030921
Lick 1031022
Lick 1031123
Lick 1031224
Lick 1031320
Lick 1031469
Lick 1031571
Lick 1031672
Lick 1031984
Lick 1032019
On 1032105
Lick 1032294
Lick 1032408
Lick 1032504
Lick 1032606
Lick 1032707
Lick 1032808
Lick 1032909
Lick 1033010
Lick 1033111
Off 1033605
ITI 1037106
RPoke 1037512
RPoke 1038517
RPoke 1039498
RPoke 1048526
RPoke 1048956
RPoke 1049597
Trial: 52 1053106
Trial Type 2
On 1055106
Off 1056606
ITI 1060107
RPoke 1060407
RPoke 1061852
RPoke 1074605
RPoke 1075111
Trial: 53 1076107
Trial Type 1
On 1078107
Off 1079607
Lick 1080426
Lick 1080463
Lick 1080741
Lick 1080882
Lick 1081221
Lick 1081570
Lick 1081909
Lick 1082226
Lick 1082403
Lick 1082818
Lick 1082930
ITI 1083108
Trial: 54 1095108
Trial Type 1
On 1097108
RPoke 1098420
Off 1098608
Lick 1100444
Lick 1100636
Lick 1100943
Reward 1101110
Lick 1101134
Lick 1101318
Lick 1101370
Lick 1101443
Lick 1101531
Lick 1101629
Lick 1101728
Lick 1101829
Lick 1101931
Lick 1102032
ITI 1102110
Lick 1102133
Lick 1102234
Lick 1102336
Lick 1102437
Lick 1102538
Lick 1102639
Lick 1102740
Lick 1102841
Lick 1102942
Lick 1103043
Lick 1103144
Lick 1103245
Lick 1103346
Lick 1103447
Lick 1103548
Lick 1103649
Lick 1103750
Lick 1103851
Lick 1103952
Lick 1104053
Lick 1104154
Lick 1104256
Lick 1104357
Lick 1104458
Lick 1104559
Lick 1104660
Lick 1104761
Lick 1104862
Lick 1104963
Lick 1105064
Lick 1105165
Lick 1105266
Lick 1105367
Lick 1105468
Lick 1105569
Lick 1105670
Lick 1105771
Lick 1105872
Lick 1105973
Lick 1106074
Lick 1106176
Lick 1106277
Lick 1106378
Lick 1106479
Lick 1106580
Lick 1106681
Lick 1106782
Lick 1106883
Lick 1106984
Lick 1107085
Lick 1107186
Lick 1107287
Lick 1107388
Lick 1107489
Lick 1107590
RPoke 1112286
Trial: 55 1114110
Trial Type 1
On 1116110
RPoke 1117149
Off 1117611
Lick 1118926
Lick 1119184
Lick 1119580
Lick 1119919
Reward 1120113
Lick 1120313
Lick 1120339
Lick 1120436
Lick 1120548
Lick 1120660
Lick 1120772
Lick 1120846
Lick 1120949
Lick 1121054
ITI 1121113
Lick 1121156
Lick 1121173
Lick 1121275
Lick 1121308
Lick 1121402
Lick 1121503
Lick 1121604
Lick 1121705
Lick 1121806
Lick 1121907
Lick 1122008
Lick 1122109
Lick 1122210
Lick 1122311
Lick 1122412
Lick 1122513
Lick 1122614
Lick 1122715
Lick 1122816
Lick 1122917
Lick 1123018
Lick 1123119
Lick 1123220
Lick 1123321
Lick 1123422
Lick 1123523
Lick 1123624
Lick 1123725
Lick 1123826
Lick 1123927
Lick 1124028
Lick 1124129
Lick 1124230
Lick 1124331
Lick 1124432
Lick 1124533
Lick 1124634
Lick 1124736
Lick 1124837
Lick 1124938
Lick 1125039
Lick 1125140
Lick 1125241
Lick 1125342
Lick 1125443
Lick 1125544
Lick 1125645
Lick 1125746
Lick 1125847
Lick 1125948
Lick 1126049
Lick 1126150
Lick 1126251
Lick 1126352
Lick 1126453
Lick 1126554
Lick 1126656
Lick 1126757
Lick 1126858
Lick 1126959
Lick 1127060
Lick 1127161
Lick 1127262
Lick 1127363
Lick 1127464
Lick 1127565
Lick 1127666
Lick 1127767
Lick 1127868
Lick 1127969
Lick 1128070
Lick 1128171
Lick 1128272
Lick 1128408
Lick 1128509
Lick 1128610
Lick 1128711
Lick 1128812
RPoke 1131982
RPoke 1132762
RPoke 1132932
RPoke 1133068
RPoke 1134836
Lick 1136918
Lick 1137019
Lick 1137889
Lick 1138006
Trial: 56 1141113
Trial Type 2
On 1143113
RPoke 1143613
Off 1144613
Lick 1145290
Lick 1145519
Lick 1145570
Lick 1146103
Lick 1146166
Lick 1146275
Lick 1146458
Lick 1146596
Lick 1146857
Reward 1147116
Lick 1147265
Lick 1147468
Lick 1147532
Lick 1147633
Lick 1147734
Lick 1147835
Lick 1147936
Lick 1148037
ITI 1148116
Lick 1148138
Lick 1148239
Lick 1148340
Lick 1148377
Lick 1148478
Lick 1148579
Lick 1148680
Lick 1148781
Lick 1148882
Lick 1148983
Lick 1149084
Lick 1149185
Lick 1149286
Lick 1149387
Lick 1149488
Lick 1149589
Lick 1149690
Lick 1149791
Lick 1149892
Lick 1149993
Lick 1150094
Lick 1150195
Lick 1150296
Lick 1150397
Lick 1150498
Lick 1150599
Lick 1150700
Lick 1150801
Lick 1150902
Lick 1151003
Lick 1151104
Lick 1151205
Lick 1151306
Lick 1151407
Lick 1151508
Lick 1151609
Lick 1151710
Lick 1151811
Lick 1151912
Lick 1152013
Lick 1152114
Lick 1152215
Lick 1152316
Lick 1152417
Lick 1152518
Lick 1152619
Lick 1152720
Lick 1152821
Lick 1152922
Lick 1153024
Lick 1153125
Lick 1153226
Lick 1153327
Lick 1153428
Lick 1153529
Lick 1153630
Lick 1153731
Lick 1153832
Lick 1153933
Lick 1154034
Lick 1154135
Lick 1154236
Lick 1154337
Lick 1154438
Lick 1154539
Lick 1154640
Lick 1154741
Lick 1154842
Lick 1154944
Lick 1155045
Lick 1155146
Lick 1155247
Lick 1155348
Lick 1155449
Lick 1155550
Lick 1155651
Lick 1155752
Lick 1155853
Lick 1155954
Lick 1156055
Lick 1156156
Lick 1156257
Lick 1156358
Lick 1156459
Lick 1156560
Lick 1156661
Lick 1156762
Lick 1156864
Lick 1156965
Lick 1157066
Lick 1157177
Lick 1157278
Trial: 57 1168116
Trial Type 1
On 1170116
Off 1171616
Lick 1172950
Lick 1172993
ITI 1175117
Lick 1178519
Lick 1178639
Lick 1178719
Lick 1179073
Lick 1179156
Lick 1179275
Lick 1179314
Lick 1179599
Lick 1179702
Lick 1179832
RPoke 1189286
Trial: 58 1191117
Trial Type 2
Lick 1191259
On 1193117
RPoke 1193700
Off 1194617
Lick 1195184
Lick 1195414
Lick 1195895
Lick 1196080
Lick 1196150
Lick 1196251
Lick 1196623
Lick 1196680
Reward 1197120
Lick 1197142
Lick 1197216
Lick 1197420
Lick 1197522
Lick 1197623
Lick 1197724
Lick 1197825
Lick 1197926
Lick 1198027
ITI 1198120
Lick 1198128
Lick 1198229
Lick 1198248
Lick 1198357
Lick 1198458
Lick 1198559
Lick 1198660
Lick 1198761
Lick 1198862
Lick 1198963
Lick 1199064
Lick 1199165
Lick 1199266
Lick 1199367
Lick 1199468
Lick 1199569
Lick 1199670
Lick 1199771
Lick 1199872
Lick 1199973
// Program done!
TotalLicks 2868
Total Pokes: 132
Light ON Pokes: 0
Light OFF Pokes: 132
58 Trials
20 Type 1 Trials
38 Type 2 Trials
Normal rewards: 19743
Big rewards: -16594
Small rewards: -14173
