//Starting Program
Trial: 1 1
Trial Type 2
Lick 365339
Lick 365440
Lick 365541
Lick 365642
Lick 365743
Lick 365844
Lick 365945
Lick 366046
Lick 366147
Lick 366248
Lick 366349
Lick 366450
Lick 366551
Lick 366652
Lick 366753
Lick 367099
Lick 367200
Lick 367301
Lick 367403
Lick 367504
Lick 367605
Lick 367706
Lick 367807
Lick 367908
Lick 368009
Lick 368110
Lick 368211
Lick 368312
Lick 368413
Lick 368514
Lick 368615
Lick 368716
Lick 368817
Lick 369328
Lick 369439
Lick 369540
Lick 369641
Lick 369742
Lick 369843
Lick 369944
Lick 370045
Lick 370146
Lick 370247
Lick 370348
Lick 370449
Lick 370550
Lick 370651
Lick 370752
Lick 370853
Lick 370954
Lick 371055
Lick 371156
Lick 371257
Lick 371358
Lick 371459
Lick 371560
Lick 371661
Lick 371762
Lick 371863
Lick 371964
Lick 372065
Lick 372274
Lick 372375
Lick 372476
Lick 372577
Lick 372678
Lick 372779
Lick 372880
Lick 372981
Trial: 20 373046
Trial Type 1
On 375046
RPoke 375140
Off 376546
Lick 378187
Lick 378280
Lick 378738
Reward 379048
Lick 379057
Lick 379219
Lick 379338
Lick 379430
Lick 379529
Lick 379627
Lick 379730
Lick 379815
Lick 379937
Lick 380028
ITI 380048
Lick 380129
Lick 380230
Lick 380331
Lick 380432
Lick 380533
Lick 380634
Lick 380735
Lick 380836
Lick 380937
Lick 381038
Lick 381139
Lick 381240
Lick 381341
Lick 381442
Lick 381543
Lick 381644
Lick 381745
Lick 381846
Lick 381947
Lick 382048
Lick 382149
Lick 382251
Lick 382352
Lick 382453
Lick 382554
Lick 382655
Lick 382756
Lick 382857
Lick 382958
Lick 383059
Lick 383160
Lick 383261
Lick 383362
Lick 383463
Lick 383564
Lick 383665
Lick 383766
Lick 383867
Lick 383968
Lick 384069
Lick 384171
Trial: 21 388048
Trial Type 2
RPoke 388957
RPoke 389059
RPoke 389386
On 390048
RPoke 390473
Off 391548
Lick 392793
Lick 393079
Lick 393436
Lick 393600
Lick 393766
Lick 393803
Reward 394050
Lick 394313
Lick 394427
Lick 394529
Lick 394630
Lick 394731
Lick 394832
Lick 394933
Lick 395034
ITI 395051
Lick 395136
Lick 395237
Lick 395380
Lick 395481
Lick 395582
Lick 395683
Lick 395809
Lick 395978
Lick 396230
Lick 396331
Lick 396432
Lick 397060
Lick 397161
Lick 397262
Lick 397363
Lick 397464
Lick 397565
Lick 397828
Lick 397847
RPoke 404679
Trial: 22 411051
Trial Type 2
On 413051
RPoke 414090
Off 414551
Lick 416561
Lick 416697
Reward 417054
Lick 417671
Lick 417772
ITI 418054
Lick 418101
Lick 418187
Lick 418289
Lick 418390
Lick 418491
Lick 418592
Lick 418693
Lick 418791
Lick 418893
Lick 418992
Lick 419087
Lick 419190
Lick 419292
Lick 419429
Lick 419530
Lick 419631
Lick 419655
Lick 419775
Lick 419843
Lick 419945
Lick 420046
Lick 420147
Lick 420248
Lick 420349
Lick 420450
Lick 420551
Lick 420652
Lick 420753
Lick 420854
Lick 420955
Lick 421056
Lick 421157
Lick 421258
Lick 421359
Lick 421460
Lick 421561
Lick 421662
Lick 421763
Lick 421864
Lick 421965
Lick 422237
Lick 422339
Lick 422440
Lick 422541
Lick 422642
Lick 422743
Lick 422844
Lick 422945
Lick 423046
Lick 423147
Lick 423248
Lick 423349
Lick 423450
Lick 423552
Lick 423653
Lick 423754
Lick 423855
Lick 423956
Lick 424057
Lick 424158
Lick 424259
Lick 424360
Lick 424461
Lick 424562
Lick 424663
Lick 424764
Lick 424865
Lick 424966
Lick 425067
Lick 425168
Lick 425269
Lick 425370
Lick 425472
Lick 425573
Lick 425674
Lick 425775
Lick 425876
Lick 426159
Lick 426261
Lick 426362
Lick 426463
Lick 426564
Lick 426665
Lick 426766
Lick 426867
Lick 426968
Lick 427069
Lick 427170
Trial: 23 430054
Trial Type 1
On 432054
RPoke 432119
Off 433554
Lick 434918
Lick 435829
Lick 436045
Reward 436056
Lick 436143
Lick 436361
Lick 436450
Lick 436548
Lick 436646
Lick 436737
Lick 436834
Lick 436932
Lick 437051
ITI 437056
Lick 437151
Lick 437253
Lick 437385
Lick 437476
Lick 437596
Lick 437685
Lick 437786
Lick 437888
Lick 437989
Lick 438090
Lick 438191
Lick 438292
Lick 438393
Lick 438494
Lick 438595
Lick 438696
Lick 438797
Lick 438898
Lick 438999
Lick 439100
Lick 439201
Lick 439302
Lick 439403
Lick 439504
Lick 439605
Lick 439706
Lick 439808
Lick 439909
Lick 440010
Lick 440111
Lick 440212
Lick 440313
Lick 440414
Lick 441485
Lick 441587
Lick 441688
Lick 441789
Lick 441890
Lick 441991
Lick 442092
Lick 442193
Lick 442294
Lick 442395
Lick 442496
Lick 442597
Lick 442698
Lick 442799
Lick 442900
Trial: 24 445056
Trial Type 2
RPoke 446755
RPoke 446948
On 447056
Off 448556
Lick 449843
Lick 450013
Lick 450427
Lick 450644
Lick 450745
Reward 451058
Lick 451207
Lick 451309
Lick 451410
Lick 451511
Lick 451612
Lick 451713
Lick 451814
Lick 452023
ITI 452058
Lick 452124
Lick 452225
Lick 452326
Lick 452427
Lick 452528
Lick 452629
Lick 452730
Lick 452831
Lick 452932
Lick 453033
Lick 453134
Lick 453235
Lick 453336
Lick 453437
Lick 453538
Lick 453639
Lick 453740
Lick 453841
Lick 453942
Lick 454043
Lick 454144
Lick 454245
Lick 454346
Lick 454447
Lick 454548
Lick 454649
Lick 454750
Lick 454851
RPoke 462170
RPoke 462795
RPoke 462977
RPoke 463182
RPoke 466358
RPoke 466811
RPoke 467079
Trial: 25 472058
Trial Type 2
On 474058
RPoke 474728
Off 475558
Lick 477621
Reward 478061
Lick 478130
Lick 478175
Lick 478214
Lick 478697
Lick 478794
Lick 478895
Lick 478999
ITI 479062
Lick 479337
Lick 479430
Lick 479529
Lick 479637
Lick 479741
Lick 479868
Lick 479972
Lick 480068
Lick 480166
Lick 480271
Lick 480370
Lick 480474
Lick 480571
Lick 480678
Lick 480774
Lick 480894
Lick 481008
Lick 481130
Lick 481202
Lick 481346
Lick 481432
Lick 481534
Lick 481635
Lick 481736
Lick 481837
Lick 481938
Lick 482039
Lick 482140
Lick 482241
Lick 482342
Lick 482443
Lick 482544
Lick 482646
Lick 482747
Lick 482848
Lick 482949
Lick 483050
Lick 483151
Lick 483252
Lick 483353
Lick 483454
Lick 483555
Lick 483656
Lick 483757
Lick 483858
Lick 483959
Lick 484060
Lick 484161
Lick 484262
Lick 484363
Lick 484464
Lick 484566
Lick 484667
Lick 484768
Lick 484869
Lick 484970
Lick 485071
Lick 485172
Lick 485273
Lick 485374
Lick 485475
Lick 485576
Lick 485677
Lick 485778
Lick 485879
Lick 485980
Lick 486081
Lick 486182
Lick 486283
Lick 486384
Lick 486486
Lick 486587
Lick 486688
Trial: 26 495062
Trial Type 1
On 497062
RPoke 497422
Off 498562
Lick 500627
Lick 500728
Reward 501064
Lick 501204
Lick 501305
Lick 501406
Lick 501507
Lick 501608
Lick 501709
Lick 501810
Lick 501911
Lick 502012
ITI 502064
Lick 502113
Lick 502214
Lick 502315
Lick 502416
Lick 502517
Lick 502618
Lick 502719
Lick 502820
Lick 502921
Lick 503022
Lick 503123
Lick 503224
Lick 503325
Lick 503426
Lick 503527
Lick 503628
Lick 503729
Lick 503830
Lick 503931
Lick 504032
Lick 504133
Lick 504235
Lick 504336
Lick 504437
Lick 504538
Lick 504639
Lick 504740
Lick 504841
Lick 504942
Lick 505043
Lick 505144
Lick 505245
Lick 505346
Lick 505447
Lick 505548
Lick 505649
Lick 505750
Lick 505851
Lick 505952
Lick 506053
Lick 506155
Lick 506256
Lick 506357
Lick 506458
Lick 506559
Lick 506660
Lick 506761
Lick 506862
Lick 506963
Lick 507064
Lick 507165
Lick 507266
Lick 507367
Lick 507468
Lick 507569
Lick 507670
Lick 507771
Lick 507872
Lick 507973
Lick 508075
Lick 508176
Lick 508277
Lick 508378
Lick 508479
Lick 508580
Lick 508681
Lick 508782
Lick 508883
Lick 508984
Lick 509085
Lick 509186
Lick 509287
Lick 509388
Lick 509489
Lick 509590
Lick 509691
Lick 509792
Lick 509893
Lick 509995
Lick 510096
Lick 510197
Lick 510298
Lick 510399
Lick 510500
Lick 510601
Lick 510702
Lick 510803
Lick 510904
Lick 511150
Lick 511251
Lick 511352
Lick 511453
Lick 511554
Lick 511655
Lick 511756
Lick 511857
RPoke 513875
RPoke 513947
Trial: 27 522064
Trial Type 2
RPoke 522087
On 524064
RPoke 524632
Off 525564
Lick 526949
Lick 528037
Reward 528066
Lick 528139
Lick 528240
Lick 528342
Lick 528443
Lick 528544
Lick 528645
Lick 528746
Lick 528847
Lick 528948
Lick 529049
ITI 529067
Lick 529150
Lick 529251
Lick 529352
Lick 529453
Lick 529554
Lick 529655
Lick 529756
Lick 529857
Lick 529958
Lick 530059
Lick 530160
Lick 530262
Lick 530363
Lick 530464
Lick 530565
Lick 530666
Lick 530767
Lick 530868
Lick 530969
Lick 531070
Lick 531171
Lick 531272
Lick 531373
Lick 531474
Lick 531575
Trial: 28 537067
Trial Type 2
RPoke 537570
RPoke 537893
RPoke 538583
On 539067
RPoke 539797
Off 540567
Lick 541813
Reward 543070
Lick 543548
Lick 543669
Lick 543758
Lick 543828
Lick 543931
Lick 544032
ITI 544070
Lick 544114
Lick 544225
Lick 544325
Lick 544427
Lick 544528
Lick 544629
Lick 544730
Lick 544831
Lick 544932
Lick 545033
Lick 545134
Lick 545235
Lick 545332
Lick 545434
Lick 545536
Lick 545637
Lick 545738
Lick 545839
Lick 545940
Lick 546041
Lick 546142
Lick 546243
Lick 546344
Lick 546445
Lick 546546
Lick 546647
RPoke 555559
RPoke 559477
Trial: 29 560070
Trial Type 2
RPoke 560204
On 562070
RPoke 562869
Off 563570
Lick 565723
Reward 566072
Lick 566219
Lick 566330
Lick 566422
Lick 566491
Lick 566593
Lick 566694
Lick 566795
Lick 566896
Lick 566998
ITI 567072
Lick 567123
Lick 567224
Lick 567325
Lick 567426
Lick 567527
Lick 567628
Lick 567706
Lick 567951
Lick 568052
Lick 568153
Lick 568254
RPoke 577815
Trial: 30 583072
Trial Type 2
On 585072
RPoke 586012
RPoke 586328
Off 586572
Lick 588923
Lick 589011
Reward 589075
Lick 589112
Lick 589391
Lick 589438
Lick 589533
Lick 589675
Lick 589777
Lick 589850
Lick 589984
ITI 590075
Lick 590096
Lick 590192
Lick 590283
Lick 590383
Lick 590464
Lick 590565
Lick 590666
Lick 590775
Lick 590876
Lick 590977
Lick 591078
Lick 591179
Lick 591280
Lick 591381
Lick 591482
Lick 591583
Lick 591684
Lick 591785
Lick 591886
Lick 591933
Lick 595899
Lick 596001
Lick 596102
Lick 596203
Lick 596477
Lick 596578
Lick 596679
Lick 596780
Lick 596899
Lick 598142
Lick 598466
Lick 598567
RPoke 606483
RPoke 606628
Trial: 31 610075
Trial Type 2
On 612075
Off 613575
ITI 617076
Trial: 32 625076
Trial Type 2
On 627076
Off 628576
ITI 632077
Trial: 33 648077
Trial Type 1
On 650077
RPoke 650687
RPoke 651264
Off 651577
Lick 654073
Reward 654080
Lick 654172
Lick 654359
Lick 654563
Lick 654668
Lick 654751
Lick 654840
Lick 654944
Lick 655045
ITI 655080
Lick 655151
Lick 655248
Lick 655347
Lick 655450
Lick 655556
Lick 655656
Lick 655759
Lick 655864
Lick 655969
Lick 656093
Lick 656204
Lick 656300
Lick 656401
Lick 656502
Lick 656603
Lick 656704
Lick 656805
Lick 656906
Lick 657007
Lick 657108
Lick 657209
Lick 657310
Lick 657411
Lick 657512
Lick 657613
Lick 657714
Lick 657815
Lick 657916
Lick 658017
Lick 658118
Lick 658219
Lick 658320
Lick 658421
Lick 658522
Lick 658623
Lick 658724
Lick 658825
Lick 658926
Lick 659027
Lick 659128
Lick 659229
Lick 659330
Lick 659431
Lick 659532
Lick 659633
Lick 659734
Lick 659835
Lick 659936
Lick 660037
Lick 660139
Lick 660240
Lick 660341
Lick 660442
Lick 660543
Lick 660644
Lick 660745
Lick 660846
Lick 660947
Lick 661048
Lick 661149
Lick 661250
Trial: 34 671080
Trial Type 1
On 673080
RPoke 673496
RPoke 673846
RPoke 673994
RPoke 674336
Off 674580
RPoke 674602
Lick 676112
Lick 676264
Reward 677082
Lick 677273
Lick 677372
Lick 677521
Lick 677613
Lick 677714
Lick 677818
Lick 677918
Lick 678029
ITI 678082
Lick 678124
Lick 678221
Lick 678322
Lick 678423
Lick 678524
Lick 678625
Lick 678726
Lick 678827
Lick 678928
Lick 679029
Lick 679130
Lick 679231
Lick 679332
Lick 679433
Lick 679534
Lick 679635
Lick 679736
Lick 679837
Lick 679938
Lick 680039
Lick 680140
Lick 680241
Lick 680342
Lick 680443
Lick 680544
Lick 680645
Lick 680747
Lick 680848
Lick 680949
Lick 681050
Lick 681151
Lick 681252
Lick 681353
Lick 681454
Lick 681555
Lick 681656
Lick 681757
Lick 681858
Lick 681959
Lick 682060
Lick 682161
Lick 682262
Lick 682363
Lick 682464
Lick 682565
Lick 682667
Lick 682768
Lick 682869
Lick 682970
Lick 683071
Lick 683172
Lick 683273
Trial: 35 694082
Trial Type 2
On 696082
Off 697582
ITI 701083
RPoke 706785
RPoke 706848
Trial: 36 713083
Trial Type 2
On 715083
RPoke 715572
RPoke 716490
Off 716583
Lick 718624
Lick 718655
Lick 718757
Lick 718858
Reward 719086
Lick 719369
Lick 719470
Lick 719493
Lick 719587
Lick 719688
Lick 719789
Lick 719890
Lick 719991
ITI 720086
Lick 720092
Lick 720193
Lick 720294
Lick 720395
Lick 720496
Lick 720598
Lick 720699
Lick 720805
Lick 720907
Lick 721008
Lick 721110
Lick 721211
Lick 721312
Lick 721413
Lick 721514
Lick 721615
Lick 721716
Lick 721817
Lick 721918
Lick 722019
Lick 722120
Lick 722221
Lick 722322
Lick 722423
Lick 722524
Lick 722625
Lick 722726
Lick 722827
Lick 722928
Lick 723030
Lick 723100
Lick 723202
Lick 723303
Lick 723404
Lick 723505
Lick 723606
Lick 723707
Lick 723808
Lick 723909
Lick 724011
Lick 724112
Lick 724213
Lick 724314
Lick 724415
Lick 724516
Lick 724617
Lick 724718
Lick 724819
Lick 724920
Lick 725021
Lick 725122
Lick 725223
Lick 725324
Lick 725425
Lick 725526
Lick 725627
Lick 725728
Lick 725829
Lick 725931
Lick 726032
Lick 726133
Lick 726234
Lick 726335
Lick 726436
Lick 726537
Lick 726638
Lick 726739
Lick 726840
Lick 727026
Lick 727128
Lick 727229
Lick 727330
Lick 727431
Lick 727532
Lick 727633
Lick 727734
Lick 727835
Trial: 37 728086
Trial Type 2
On 730086
RPoke 731043
Off 731586
Lick 732750
Lick 733051
Lick 733305
Lick 733394
Lick 733632
Reward 734090
Lick 734387
Lick 734479
Lick 734577
Lick 734674
Lick 734779
Lick 734885
Lick 734999
ITI 735090
Lick 735090
Lick 735191
Lick 735304
Lick 735408
Lick 735489
Lick 735590
Lick 735691
Lick 735792
Lick 735893
Lick 735994
Lick 736095
Lick 736196
Lick 736297
Lick 736425
Lick 736528
Lick 736629
Lick 736730
Lick 736831
Lick 736932
Lick 737033
Lick 737416
Lick 737517
Lick 737618
Lick 737719
Lick 737820
Lick 737921
Lick 738022
Lick 738123
Lick 738224
Lick 738325
Lick 738426
Lick 738527
Lick 738628
Lick 738729
Lick 738830
Lick 738931
Lick 739032
Lick 739133
Lick 739234
Lick 739335
Lick 739436
Lick 739537
Lick 739638
Lick 739739
Lick 739840
Lick 739941
Lick 740042
Lick 740143
Lick 740244
Lick 740345
Lick 740446
Lick 740547
Lick 740648
Lick 740749
Lick 740850
Lick 740951
Lick 741052
Lick 741153
Lick 741254
Lick 741355
Lick 741456
Lick 741557
Lick 741658
Lick 741760
Lick 741861
Lick 741962
Lick 742063
Lick 742164
Lick 742265
Lick 742366
Lick 742467
Lick 742568
Lick 742669
Lick 742770
Lick 742871
Lick 742972
Lick 743073
Lick 744169
Lick 744259
Lick 744360
Lick 744560
Lick 744662
Lick 744763
Lick 744864
Lick 744965
Trial: 38 755090
Trial Type 2
On 757090
RPoke 757789
