//Starting Program
Trial: 1 1
Trial Type 2
Lick 873171
Lick 873272
Lick 873373
Trial: 42 883089
Trial Type 1
On 885089
RPoke 885910
RPoke 886096
Off 886589
Lick 887668
Lick 887769
Lick 887849
Lick 888332
Lick 888433
Lick 888554
Lick 888662
Lick 888763
Reward 889091
Lick 889138
Lick 889169
Lick 889432
Lick 889533
Lick 889634
Lick 889735
Lick 889836
Lick 889937
Lick 889981
Lick 890083
ITI 890091
Lick 890184
Lick 890285
Lick 890386
Lick 890487
Lick 890588
Lick 890689
Lick 890790
Lick 890891
Lick 890992
Lick 891094
Lick 891195
Lick 891257
Lick 891358
Lick 891459
Lick 891560
Lick 891661
Lick 891762
Lick 891863
Lick 891964
Lick 892065
Lick 892166
Lick 892267
Lick 892368
Lick 892469
Lick 892570
Lick 892672
Lick 892773
Lick 892874
Lick 892975
Lick 893076
Lick 893177
Lick 893278
Lick 893379
Lick 893480
Lick 893581
Lick 893682
Lick 893783
Lick 893884
Lick 893985
Lick 894086
Lick 894187
Trial: 43 898091
Trial Type 2
On 900091
RPoke 900199
Off 901591
Lick 901912
Lick 902013
Lick 902114
Lick 902134
Lick 902243
Lick 902344
Lick 902588
Lick 902689
Lick 902718
Lick 903258
Lick 903359
Lick 903460
Lick 903830
Lick 903932
Lick 904065
Reward 904094
Lick 904166
Lick 904350
Lick 904498
Lick 904599
Lick 904700
Lick 904801
Lick 904902
Lick 905003
ITI 905094
Lick 905099
Lick 905200
Lick 905302
Lick 905403
Lick 905504
Lick 905663
Lick 905765
Lick 905866
Lick 905955
Lick 906056
Lick 906157
Lick 906258
Lick 906359
Lick 906460
Lick 906561
Lick 906691
Lick 906803
Lick 906915
Lick 907380
Lick 907481
Lick 907582
Lick 907683
Lick 907784
Lick 907885
Lick 907986
Lick 908087
Lick 908188
Lick 908289
Lick 908390
Lick 908491
Lick 908592
Lick 908693
Lick 908794
Lick 908895
Lick 908996
Lick 909097
Lick 909123
Lick 909224
Lick 909325
Lick 909382
Lick 909406
Lick 909615
Lick 909716
Lick 909817
Lick 910182
Lick 910305
Lick 910416
Lick 910521
Lick 910623
Lick 910724
Lick 910825
Lick 910926
Lick 911027
Lick 911128
Lick 911229
Lick 911330
Lick 911431
Lick 911532
Lick 911633
Lick 911734
Lick 911835
Lick 911936
Lick 911980
Lick 912081
Lick 912182
Lick 912197
Lick 912730
Lick 912831
Lick 912932
Lick 913033
Lick 913134
Lick 913235
Lick 913336
Lick 913437
Lick 913538
Lick 913639
Lick 913740
Lick 913841
Lick 913942
Lick 914043
Lick 914144
Lick 914245
Lick 914347
Lick 914448
Lick 914549
Lick 914650
Lick 914751
Lick 914852
Lick 914953
Lick 915054
Lick 915155
Trial: 44 917094
Trial Type 2
On 919094
Off 920594
ITI 924095
Trial: 45 940095
Trial Type 2
On 942095
Off 943595
Lick 944833
Lick 944934
Lick 945035
Lick 945141
Lick 945242
Lick 945599
Lick 945700
Lick 946088
Lick 946138
Lick 946459
Lick 946560
Lick 946993
Lick 947095
ITI 947096
Trial: 46 955096
Trial Type 2
Lick 955558
Lick 955659
On 957096
Off 958596
Lick 959549
ITI 962097
Lick 967358
Lick 967639
Lick 967698
Trial: 47 978097
Trial Type 2
On 980097
Off 981597
Lick 983014
Lick 983116
Lick 983218
Lick 983308
Lick 983410
Lick 983562
Lick 983663
Lick 984013
Lick 984114
Lick 984188
Lick 984289
Lick 984390
Lick 984491
Lick 984592
Lick 985067
ITI 985098
Lick 985189
Lick 985437
Lick 985538
Lick 986047
Lick 986148
Lick 986392
Lick 986494
Lick 986908
Lick 987010
Trial: 48 993098
Trial Type 1
On 995098
Off 996598
ITI 1000099
Lick 1002138
Trial: 49 1016099
Trial Type 2
On 1018099
Off 1019599
RPoke 1019690
Lick 1021943
Reward 1022101
Lick 1022257
Lick 1022328
Lick 1022432
Lick 1022525
Lick 1022621
Lick 1022716
Lick 1022820
Lick 1022928
ITI 1023101
Lick 1023160
Lick 1023280
Lick 1023514
Lick 1023616
Lick 1023717
Lick 1023818
Lick 1023862
Lick 1023982
Lick 1024094
Lick 1024332
Lick 1024433
Lick 1024626
Lick 1024728
Lick 1025056
Lick 1025157
Lick 1025258
Lick 1025318
Lick 1025420
Lick 1026726
Lick 1026828
Trial: 50 1043101
Trial Type 1
On 1045101
RPoke 1046296
RPoke 1046426
Off 1046601
Lick 1048292
Lick 1048396
Lick 1048497
Lick 1048626
Lick 1048929
Reward 1049103
Lick 1049245
Lick 1049407
Lick 1049521
Lick 1049618
Lick 1049720
Lick 1049828
Lick 1049935
Lick 1050041
ITI 1050103
Lick 1050155
Lick 1050268
Lick 1050374
Lick 1050488
Lick 1050598
Lick 1050712
Lick 1050821
Lick 1050940
Lick 1051062
Lick 1051169
Lick 1051284
Lick 1051414
Lick 1051515
Lick 1051616
Lick 1051717
Lick 1051819
Lick 1051920
Lick 1052021
Lick 1052122
Lick 1052223
Lick 1052324
Lick 1052425
Lick 1052526
Lick 1052627
Lick 1052728
Lick 1052829
Lick 1052940
Lick 1053095
Lick 1053196
Lick 1053297
Lick 1053398
Lick 1053499
Lick 1053600
Lick 1053701
Lick 1053802
Lick 1053903
Lick 1054004
Lick 1054105
Lick 1054206
Lick 1054307
Lick 1054408
Lick 1054509
Lick 1054610
Lick 1054711
Trial: 51 1062103
Trial Type 2
On 1064103
Off 1065603
ITI 1069104
Trial: 52 1077104
Trial Type 2
On 1079104
Off 1080604
ITI 1084105
RPoke 1087206
RPoke 1087786
RPoke 1089403
Trial: 53 1100105
Trial Type 1
On 1102105
Off 1103605
ITI 1107106
Trial: 54 1115106
Trial Type 1
On 1117106
Off 1118606
ITI 1122107
Trial: 55 1138107
Trial Type 2
On 1140107
Off 1141607
ITI 1145108
Trial: 56 1165108
Trial Type 2
On 1167108
RPoke 1167943
Off 1168608
Lick 1170021
Lick 1170084
Lick 1170185
Lick 1170205
Lick 1170306
Lick 1170414
Lick 1170588
Lick 1170896
Lick 1170997
Reward 1171111
Lick 1171202
Lick 1171459
Lick 1171561
Lick 1171606
Lick 1171708
Lick 1171809
Lick 1171910
Lick 1171938
Lick 1172052
ITI 1172111
Lick 1172164
Lick 1172259
Lick 1172335
Lick 1172441
Lick 1172548
Lick 1172654
Lick 1172800
Lick 1172928
Lick 1173051
Lick 1173330
Lick 1173431
Lick 1173689
Lick 1173923
Lick 1174024
Lick 1180103
Lick 1180251
Lick 1180492
Lick 1180521
Lick 1188529
Trial: 57 1192111
Trial Type 2
On 1194112
Off 1195612
ITI 1199113
// Program done!
TotalLicks 2052
Total Pokes: 45
Light ON Pokes: 0
Light OFF Pokes: 45
57 Trials
16 Type 1 Trials
41 Type 2 Trials
Normal rewards: -22475
Big rewards: 11020
Small rewards: 78
