//Starting Program
Trial: 1 1
Trial Type 1
Lick 104392
Lick 104478
Lick 104527
Lick 104845
Lick 104970
Lick 105072
Lick 105341
Lick 105380
Lick 105455
Lick 105592
Lick 105693
Lick 105794
Lick 105826
Lick 105927
Lick 106040
Lick 106163
Lick 106264
Lick 106365
Lick 106466
Lick 106567
Lick 106668
Lick 106769
Lick 106880
Trial: 6 111011
Trial Type 2
RPoke 113007
On 113011
RPoke 113104
RPoke 114408
Off 114511
Lick 115837
Lick 116625
Lick 116781
Lick 116952
Reward 117013
Lick 117050
Lick 117179
Lick 117264
Lick 117365
Lick 117466
Lick 117556
Lick 117657
Lick 117758
Lick 117859
Lick 117960
ITI 118013
Lick 118061
Lick 118162
Lick 118263
Lick 118364
Lick 118465
Lick 118566
Lick 118667
Lick 118768
Lick 118870
Lick 118971
Lick 119101
Lick 119276
Lick 119378
Lick 119479
Lick 119580
Lick 119681
Lick 119782
Trial: 7 126013
Trial Type 2
On 128013
RPoke 128991
Off 129513
Lick 131270
Lick 131374
Lick 131765
Lick 131951
Reward 132016
Lick 132047
Lick 132363
Lick 132476
Lick 132585
Lick 132701
Lick 132825
Lick 132938
ITI 133016
Lick 133055
Lick 133172
Lick 133287
Lick 133404
Lick 133518
Lick 133632
Lick 133726
Lick 133828
Lick 133929
Lick 134030
Lick 134131
Lick 134232
Lick 134333
Lick 134434
Lick 134535
Lick 134636
Lick 134737
Lick 134838
Lick 134939
Lick 135040
Lick 135141
Lick 135242
Lick 135343
Lick 135444
Lick 135545
Lick 135646
Lick 135747
Lick 135848
Lick 135949
Lick 136050
Lick 136151
Lick 136252
Lick 136353
Lick 136454
Lick 136555
Lick 136656
Lick 136757
Lick 136858
Lick 136960
Lick 138172
RPoke 148462
Trial: 8 149016
Trial Type 2
RPoke 150261
On 151016
Off 152516
RPoke 153999
RPoke 154095
RPoke 154367
RPoke 154524
Reward 155018
ITI 156018
Trial: 9 164018
Trial Type 2
On 166018
Off 167518
ITI 171019
Lick 175272
Lick 175326
Lick 175391
Lick 175492
Lick 175537
Lick 175639
Lick 175729
Lick 175831
Lick 175932
Lick 176033
Lick 176134
Lick 176235
Lick 176336
Lick 176437
Lick 176538
Lick 176640
Lick 176741
Lick 176842
Lick 178985
RPoke 182764
RPoke 183031
RPoke 184459
RPoke 186892
Trial: 10 191019
Trial Type 2
On 193019
RPoke 194311
Off 194519
Lick 195985
Lick 196238
Lick 196348
Lick 196592
Lick 196694
Lick 196816
Reward 197022
Lick 197057
Lick 197064
Lick 197403
Lick 197519
Lick 197619
Lick 197714
Lick 197827
Lick 197939
ITI 198022
Lick 198057
Lick 198173
Lick 198291
Lick 198412
Lick 198528
Lick 198629
Lick 198750
Lick 198852
Lick 198953
Lick 199054
Lick 199155
Lick 199256
Lick 199357
Lick 199458
Lick 199559
Lick 199660
Lick 199761
Lick 199862
Lick 199963
Lick 200064
Lick 200165
Lick 200266
Lick 200367
Lick 200468
Lick 200569
Lick 200670
Lick 200771
Lick 200872
Lick 200955
Lick 201300
RPoke 209421
Trial: 11 218022
Trial Type 2
On 220022
RPoke 220080
Off 221522
Lick 221783
Lick 222697
Lick 222867
Lick 222972
Lick 223236
Lick 223430
Lick 223536
Lick 223748
Lick 223837
Reward 224025
Lick 224039
Lick 224463
Lick 224560
Lick 224666
Lick 224782
Lick 224897
Lick 225014
ITI 225025
Lick 225141
Lick 225256
Lick 225370
Lick 225485
Lick 225606
Lick 225718
Lick 225826
Lick 225964
Lick 226065
Lick 226166
Lick 226267
Lick 226368
Lick 226469
Lick 226570
Lick 226671
Lick 226772
Lick 226873
Lick 226974
Lick 227075
Lick 227176
Lick 227277
Lick 227378
Lick 227479
Lick 227580
Lick 227681
Lick 227782
Lick 227883
Lick 227984
Lick 228085
Lick 228186
Lick 228287
Lick 228388
Lick 228489
Lick 228590
Lick 228691
Lick 228792
Lick 228893
Lick 228994
Lick 229095
Lick 229196
Lick 229297
Lick 229398
Lick 229499
Lick 229600
Lick 229701
Lick 229803
Lick 229904
Lick 230005
Lick 230106
RPoke 234082
Trial: 12 237025
Trial Type 2
On 239025
Off 240525
ITI 244026
Lick 244660
RPoke 247164
RPoke 247386
RPoke 247983
RPoke 248184
RPoke 248232
Trial: 13 264026
Trial Type 2
On 266027
Off 267527
ITI 271028
RPoke 274152
Lick 277639
RPoke 283496
Lick 285911
Lick 286690
Lick 286817
Lick 286944
Lick 287216
Lick 287351
Lick 287518
Lick 287761
Lick 288050
Lick 288324
Lick 288462
Lick 288563
Lick 288584
Lick 288685
Lick 288740
Lick 288827
Lick 288946
Lick 289047
Lick 289107
Lick 289208
Lick 289259
Lick 289405
Lick 289506
Lick 289586
Lick 289687
Lick 290309
Trial: 14 291028
Trial Type 2
On 293028
Off 294528
ITI 298029
RPoke 301050
Trial: 15 306029
Trial Type 2
On 308029
Off 309529
RPoke 309600
RPoke 309685
Lick 311030
Lick 311458
Lick 311559
Lick 311917
Reward 312031
Lick 312111
Lick 312208
Lick 312287
Lick 312385
Lick 312472
Lick 312564
Lick 312657
Lick 312758
Lick 312859
Lick 312960
ITI 313031
Lick 313061
Lick 313162
Lick 313263
Lick 313364
Lick 313465
Lick 313566
Lick 313667
Lick 313768
Lick 313869
Lick 313970
Lick 314071
Lick 314172
Lick 314273
Lick 314374
Lick 314475
Lick 314576
Lick 314677
Lick 314778
Lick 314880
Lick 314981
Lick 315082
Lick 315183
Lick 315284
Lick 315385
Lick 315486
Lick 315587
Lick 315688
Lick 315789
Lick 315890
Lick 315991
Lick 316092
Lick 316193
Lick 316294
RPoke 325444
RPoke 325674
Lick 328692
Trial: 16 333031
Trial Type 2
On 335031
RPoke 335654
Off 336531
Lick 337652
Lick 337684
Lick 337794
Lick 338081
Lick 338182
Lick 338239
Lick 338376
Lick 338490
Lick 338591
Lick 338692
Lick 338793
Lick 338894
Lick 339001
Reward 339034
Lick 339100
Lick 339236
Lick 339337
Lick 339438
Lick 339539
Lick 339640
Lick 339741
Lick 339842
Lick 339943
ITI 340034
Lick 340044
Lick 340145
Lick 340246
Lick 340347
Lick 340448
Lick 340549
Lick 340651
Lick 340752
Lick 340853
Lick 340954
Lick 341055
Lick 341156
Lick 341257
Lick 341358
Lick 341459
Lick 341560
Lick 341661
Lick 341762
Lick 341863
Lick 341964
Lick 342065
Lick 342166
Lick 342267
Lick 342368
Lick 342469
Lick 342571
Lick 342598
Lick 342699
Lick 342800
Lick 342901
Lick 343002
Lick 343103
Lick 343204
Lick 343288
Lick 343389
Lick 343490
Lick 343591
Lick 343692
Lick 343793
Lick 343894
Lick 343995
Lick 344620
Trial: 17 352034
Trial Type 2
On 354034
RPoke 354455
Off 355534
Lick 356850
Lick 356903
Lick 357070
Lick 357192
Lick 357351
Lick 357504
Lick 357618
Lick 357748
Lick 357885
Lick 358028
Reward 358037
Lick 358226
Lick 358328
Lick 358429
Lick 358526
Lick 358813
Lick 358914
Lick 359015
ITI 359037
Lick 359116
Lick 359217
Lick 359318
Lick 359419
Lick 359458
Lick 359559
Lick 359660
Lick 359761
Lick 359803
Lick 359904
Lick 360005
Lick 360107
Lick 360208
Lick 360309
Lick 360410
Lick 360511
Lick 360612
Lick 360713
Lick 360814
Lick 360915
Lick 361016
Lick 361117
Lick 361218
Lick 361319
Lick 361420
Lick 361521
Lick 361622
Lick 361723
Lick 361824
Lick 361925
Lick 362027
Lick 362128
Lick 362183
Lick 362285
Lick 362386
Lick 362487
Lick 362588
Lick 362689
Lick 362790
Lick 362891
Lick 362992
Lick 363094
Lick 363195
Lick 363296
Lick 363397
Lick 363498
Lick 363599
Lick 363700
Lick 363801
Lick 363902
Lick 364003
Lick 364104
Lick 364205
Lick 364306
Lick 364407
Lick 364508
Lick 364609
Lick 364710
Lick 365370
RPoke 371930
RPoke 372353
RPoke 374860
RPoke 378185
Trial: 18 379037
Trial Type 2
RPoke 379570
On 381037
Off 382537
Reward 385039
ITI 386039
Lick 386190
Lick 386290
Lick 386391
Lick 386492
Lick 386593
Lick 386630
Lick 386731
Lick 386832
Lick 386933
Lick 387034
Lick 387135
Lick 387236
Lick 387337
Lick 387438
Lick 387539
Lick 387640
Lick 387741
Lick 387842
Lick 387943
Lick 388044
Lick 388145
Lick 388246
Lick 388347
Lick 388448
Lick 388549
Lick 388651
Lick 388752
Lick 388853
Lick 388954
Lick 389055
Lick 389156
Lick 389257
Lick 389358
Lick 389459
Lick 389560
Lick 389661
Lick 389762
Lick 389863
Lick 389964
Lick 390065
Lick 390166
Lick 390267
Lick 390368
Lick 390469
Lick 390571
Lick 390672
Trial: 19 394039
Trial Type 2
On 396039
RPoke 396271
Off 397539
Lick 399411
Lick 399787
Reward 400043
Lick 400067
Lick 400421
Lick 400507
Lick 400616
Lick 400727
Lick 400835
Lick 400951
ITI 401043
Lick 401067
Lick 401184
Lick 401299
Lick 401413
Lick 401553
Lick 401659
Lick 401761
Lick 401862
Lick 401963
Lick 402064
Lick 402165
Lick 402266
Lick 402367
Lick 402468
Lick 402569
Lick 402670
Lick 402771
Lick 402872
Lick 402973
Lick 403074
Lick 403175
Lick 403276
Lick 403377
Lick 403478
Lick 403579
Lick 403680
Lick 403781
Lick 403883
Lick 403984
Lick 404085
Lick 404186
Lick 404287
Lick 404388
Lick 404489
Lick 404590
Lick 404691
Lick 404792
Lick 404893
Lick 404994
Lick 405095
Lick 405196
Trial: 20 417043
Trial Type 1
On 419043
RPoke 419335
RPoke 419448
Off 420543
Lick 421979
Lick 422081
Lick 422114
Lick 422657
Lick 422801
Lick 423034
Reward 423045
Lick 423133
Lick 423221
Lick 423227
Lick 423235
Lick 423448
Lick 423535
Lick 423644
Lick 423753
Lick 423865
Lick 423971
ITI 424045
Lick 424083
Lick 424195
Lick 424308
Lick 424421
Lick 424539
Lick 424654
Lick 424768
Lick 424870
Lick 424971
Lick 425072
Lick 425174
Lick 425275
Lick 425376
Lick 425477
Lick 425578
Lick 425679
Lick 425780
Lick 425881
Lick 425982
Lick 426083
Lick 426184
Lick 426285
Lick 426386
Lick 426487
Lick 426588
Lick 426689
Lick 426790
Lick 426891
Lick 426992
Lick 427094
Lick 427195
Lick 427296
Lick 427397
Lick 427498
Lick 427599
Lick 427700
Lick 427801
RPoke 436488
RPoke 436757
Lick 442114
Lick 442435
Lick 442536
Lick 442637
Lick 442738
Lick 442839
Lick 443101
Lick 443203
Lick 443304
Lick 443405
Lick 443506
Lick 443607
Lick 443708
Lick 443809
Trial: 21 444045
Trial Type 2
On 446045
RPoke 446366
Off 447545
Lick 448525
Lick 448627
Lick 448823
Lick 449178
Lick 449288
Lick 449389
Lick 449490
Lick 449591
Lick 449692
Lick 449793
Lick 449882
Lick 449983
Reward 450049
Lick 450084
Lick 450185
Lick 450286
Lick 450387
Lick 450488
Lick 450589
Lick 450690
Lick 450791
Lick 450892
Lick 450993
ITI 451049
Lick 451094
Lick 451195
Lick 451296
Lick 451397
Lick 451499
Lick 451600
Lick 451701
Lick 451802
Lick 451903
Lick 452004
Lick 452105
Lick 452206
Lick 452307
Lick 452408
Lick 452509
Lick 452610
Lick 452711
Lick 452812
Lick 452913
Lick 453014
Lick 453115
Lick 453216
Lick 453317
Lick 453419
Lick 453520
Lick 453621
Lick 453722
Lick 453823
Lick 453924
Lick 454025
Lick 454126
Lick 454227
Lick 454328
Lick 454429
Lick 454519
Lick 454621
Lick 454722
Lick 454823
RPoke 457955
Trial: 22 459049
Trial Type 2
Lick 459772
Lick 460044
Lick 460146
Lick 460247
Lick 460348
Lick 460449
Lick 460466
Lick 460567
Lick 460668
Lick 460909
On 461049
Lick 461056
Lick 461158
Lick 461224
Lick 461339
Lick 461440
Lick 461554
Lick 461655
Lick 461800
Lick 461918
Lick 462020
Lick 462067
Lick 462168
Lick 462267
Lick 462429
Lick 462531
Off 462550
Lick 462642
Lick 462743
Lick 462844
Lick 462982
ITI 466051
RPoke 473558
Lick 476066
Lick 476167
Lick 476268
Lick 476369
Lick 476470
Lick 476571
Lick 476635
Lick 476731
Lick 476790
Lick 476891
Lick 476992
Lick 477093
Lick 477201
Lick 477302
Lick 477403
Lick 477504
Lick 477605
Lick 477706
Lick 477807
Lick 477876
Lick 477977
Trial: 23 478051
Trial Type 2
Lick 478078
Lick 478179
Lick 478280
Lick 478381
RPoke 480006
On 480051
RPoke 480155
Off 481551
Lick 482944
Lick 483045
Lick 483146
Lick 483428
Lick 483530
Lick 483631
Lick 483764
Lick 483990
Reward 484054
Lick 484091
Lick 484129
Lick 484230
Lick 484331
Lick 484432
Lick 484533
Lick 484634
Lick 484736
Lick 484837
Lick 484938
Lick 485039
ITI 485054
Lick 485140
Lick 485241
Lick 485342
Lick 485443
Lick 485544
Lick 485645
Lick 485746
Lick 485847
Lick 485948
Lick 486049
Lick 486150
Lick 486251
Lick 486352
Lick 486453
Lick 486554
Lick 486656
Lick 486757
Lick 486858
RPoke 491087
RPoke 491234
RPoke 491574
Lick 494054
Lick 494155
Lick 494269
Lick 494317
Lick 494474
Lick 494577
Lick 494678
Lick 494779
Lick 494871
Lick 494973
Lick 495074
Lick 495179
Lick 495294
Lick 495464
Lick 495558
Lick 495659
Lick 495760
Lick 495861
Lick 495937
Lick 496087
Lick 496270
Lick 496371
Lick 496472
Lick 496577
Lick 496678
Lick 496779
Lick 496880
Lick 496982
Lick 497083
Lick 497184
Lick 497287
Trial: 24 501054
Trial Type 2
RPoke 501861
On 503054
Off 504554
RPoke 505269
Lick 506829
Lick 506892
Reward 507056
Lick 507351
Lick 507452
Lick 507507
Lick 507603
Lick 507672
Lick 507773
Lick 507874
Lick 507975
ITI 508056
Lick 508076
Lick 508177
Lick 508278
Lick 508379
Lick 508480
Lick 508581
Lick 508682
Lick 508783
Lick 508884
Lick 508985
Lick 509086
Lick 509187
Lick 509288
Lick 509389
Lick 509490
Lick 509591
Lick 509692
Lick 509793
Lick 509894
Lick 509995
Lick 510096
Lick 510197
Lick 510298
Lick 510399
Lick 510500
Lick 510601
Lick 510702
Trial: 25 516056
Trial Type 2
On 518056
RPoke 518186
Off 519556
Lick 519842
Lick 519965
Lick 520066
Lick 520167
Lick 520295
Lick 520400
Lick 520502
Lick 520667
Lick 520826
Lick 520954
Lick 521040
Lick 521142
Lick 521243
Lick 521336
Lick 521535
Lick 521641
Lick 521757
Lick 521897
Lick 522034
Reward 522059
Lick 522152
Lick 522254
Lick 522355
Lick 522456
Lick 522557
Lick 522614
Lick 523013
ITI 523059
Lick 523131
Lick 523250
Lick 523378
Lick 523488
Lick 523611
Lick 523730
Lick 523837
Lick 523963
Lick 524078
Lick 524172
Lick 524273
Lick 524374
Lick 524475
Lick 524576
Lick 524677
Lick 524778
Lick 524879
Lick 524980
Lick 525081
Lick 525182
Lick 525283
Lick 525384
Lick 525485
Lick 525586
Lick 525687
Lick 525788
Lick 525889
Lick 525990
Lick 526091
Lick 526192
Lick 526294
Lick 526395
Lick 526496
Lick 526597
Lick 526698
Lick 526799
Lick 526900
Lick 527001
Lick 527102
Lick 527203
Lick 527304
Lick 527405
Lick 527506
Lick 527607
Lick 527708
Lick 527809
Lick 527910
Lick 528011
Lick 528112
Lick 528214
Lick 528315
Lick 528416
Lick 528517
Lick 528618
Lick 528719
Lick 528820
Lick 528921
Lick 529022
Lick 529123
Lick 529224
Lick 529325
RPoke 533468
RPoke 533684
RPoke 533971
Trial: 26 535059
Trial Type 1
On 537059
RPoke 537285
Off 538559
Lick 539482
Lick 539544
Lick 539738
Lick 539839
Lick 539916
Lick 540022
Lick 540126
Lick 540225
Lick 540297
Lick 540398
Lick 540498
Lick 540764
Lick 540865
Lick 540966
Reward 541061
Lick 541162
Lick 541290
Lick 541392
Lick 541493
Lick 541594
Lick 541696
Lick 541797
Lick 541898
Lick 541999
ITI 542061
Lick 542100
Lick 542201
Lick 542302
Lick 542403
Lick 542504
Lick 542605
Lick 542706
Lick 542807
Lick 542908
Lick 543009
Lick 543110
Lick 543211
Lick 543312
Lick 543413
Lick 543514
Lick 543616
Lick 543717
Lick 543818
Lick 543919
Lick 544020
Lick 544121
Lick 544222
Lick 544323
Lick 544424
Lick 544525
Lick 544626
Lick 544727
Lick 544828
Lick 544929
Lick 545030
Lick 545131
Lick 545232
Lick 545333
Lick 545434
Lick 545498
Lick 545599
Lick 545700
Lick 545801
Lick 545902
Lick 546161
Lick 546232
RPoke 549603
RPoke 549730
RPoke 549830
RPoke 550084
Lick 552251
Lick 552516
Lick 552710
Trial: 27 558061
Trial Type 1
On 560061
RPoke 560120
RPoke 561183
Off 561561
Lick 562955
Lick 563056
Lick 563196
Lick 563552
Lick 563820
Reward 564063
Lick 564097
Lick 564207
Lick 564296
Lick 564390
Lick 564496
Lick 564604
Lick 564724
Lick 564832
Lick 564934
Lick 565035
ITI 565063
Lick 565136
Lick 565237
Lick 565338
Lick 565439
Lick 565540
Lick 565641
Lick 565742
Lick 565843
Lick 565944
Lick 566045
Lick 566146
Lick 566247
Lick 566348
Lick 566449
Lick 566550
Lick 566651
Lick 566752
Lick 566853
Lick 566955
Lick 567056
Lick 567157
Lick 567258
Lick 567359
Lick 567460
Lick 567561
Lick 567662
Lick 567763
Lick 567864
Lick 567965
Lick 568066
RPoke 571743
RPoke 576764
Trial: 28 581063
Trial Type 2
RPoke 581736
On 583063
RPoke 583106
Off 584563
Lick 585157
Lick 585337
Lick 585836
Lick 585917
Lick 586100
Lick 586190
Lick 586347
Lick 586462
Lick 586601
Lick 586901
Lick 587057
Reward 587065
Lick 587095
Lick 587214
Lick 587272
Lick 587380
Lick 587475
Lick 587573
Lick 587675
Lick 587776
Lick 587877
Lick 587978
ITI 588065
Lick 588079
Lick 588180
Lick 588281
Lick 588382
Lick 588483
Lick 588584
Lick 588685
Lick 588786
Lick 588887
Lick 588988
Lick 589089
Lick 589190
Lick 589291
Lick 589392
Lick 589493
Lick 589594
Lick 589696
Lick 589797
Lick 589898
Lick 589999
Lick 590100
Lick 590236
RPoke 594126
Lick 598049
Lick 598150
Lick 598215
Lick 598272
Lick 598373
Lick 598474
Lick 598575
Lick 598705
Lick 599027
Lick 599128
Trial: 29 600065
Trial Type 1
On 602065
RPoke 603424
Off 603565
Lick 605228
Lick 605500
Lick 605657
Lick 605770
Lick 605915
Lick 605985
Reward 606067
Lick 606149
Lick 606226
Lick 606499
Lick 606576
Lick 606614
Lick 606738
Lick 606838
Lick 606941
Lick 607042
ITI 607067
Lick 607143
Lick 607244
Lick 607345
Lick 607446
Lick 607547
Lick 607648
Lick 607749
Lick 607850
Lick 607951
Lick 608052
Lick 608153
Lick 608254
Lick 608355
Lick 608456
Lick 608557
Lick 608658
Lick 608759
Lick 608860
Lick 608961
Lick 609062
Lick 609163
Lick 609264
Lick 609366
Lick 609467
Lick 609568
Lick 609669
Lick 609770
Lick 609871
Lick 609972
Lick 610073
Lick 610174
Lick 610275
Lick 610376
Lick 610477
Lick 610578
Lick 610679
Lick 610780
Lick 610881
Trial: 30 619067
Trial Type 2
RPoke 619306
RPoke 620857
On 621067
RPoke 621161
Off 622567
Lick 624072
Lick 624173
Lick 624931
Reward 625069
Lick 625070
Lick 625156
Lick 625272
Lick 625363
Lick 625480
Lick 625560
Lick 625661
Lick 625762
Lick 625863
Lick 625964
Lick 626065
ITI 626069
Lick 626166
Lick 626267
Lick 626368
Lick 626469
Lick 626570
Lick 626671
Lick 626772
Lick 626873
Lick 626974
Lick 627075
Lick 627176
Lick 627277
Lick 627378
Lick 627479
Lick 627580
Lick 627681
Lick 627777
Lick 627879
Lick 627980
Lick 628081
Lick 628182
Lick 628283
RPoke 632377
RPoke 632415
Trial: 31 638069
Trial Type 1
On 640069
RPoke 640944
Off 641569
Lick 642757
Lick 643401
Lick 643535
Lick 643572
Lick 643752
Lick 643891
Lick 643917
Lick 644018
Reward 644071
Lick 644119
Lick 644236
Lick 644318
Lick 644418
Lick 644524
Lick 644626
Lick 644732
Lick 644837
Lick 644939
Lick 645049
ITI 645071
Lick 645117
Lick 645218
Lick 645319
Lick 645420
Lick 645521
Lick 645622
Lick 645723
Lick 645824
Lick 645925
Lick 646026
Lick 646127
Lick 646228
Lick 646329
Lick 646430
Lick 646531
Lick 646632
Lick 646733
Lick 646834
Lick 646935
Lick 647036
Lick 647137
Lick 647238
Lick 647339
Lick 647440
Lick 647541
Lick 647642
Lick 647743
Lick 647844
Lick 647945
Lick 648046
Lick 648147
Lick 648248
Lick 648349
Lick 648450
Lick 648551
Lick 648652
Lick 648776
Lick 648877
Lick 648970
Lick 649242
Lick 649344
Lick 649445
Lick 649546
Lick 649647
Trial: 32 657071
Trial Type 2
Lick 657995
Lick 658096
On 659072
Off 660572
RPoke 660681
Lick 662956
Reward 663074
Lick 663115
Lick 663209
Lick 663310
Lick 663373
Lick 663474
Lick 663569
Lick 663661
Lick 663762
Lick 663863
Lick 663964
Lick 664065
ITI 664074
Lick 664166
Lick 664267
Lick 664368
Lick 664469
Lick 664570
Lick 664671
Lick 664772
Lick 664873
Lick 664974
Lick 665075
Lick 665176
Lick 665277
Lick 665378
Lick 665479
Lick 665580
Lick 665681
Lick 665782
Lick 665883
Lick 665984
Lick 666085
Lick 666186
Lick 666287
Lick 666388
Lick 666489
Lick 666590
Lick 666691
Lick 666792
Lick 666893
Lick 666994
Lick 667095
Lick 667252
Lick 667354
Lick 667382
Trial: 33 672074
Trial Type 2
RPoke 673679
On 674074
RPoke 674263
Off 675574
Lick 676944
Lick 677336
Lick 677518
Lick 677649
Lick 677765
Lick 677861
Lick 677983
Lick 678044
Reward 678076
Lick 678146
Lick 678190
Lick 678274
Lick 678343
Lick 678438
Lick 678530
Lick 678623
Lick 678725
Lick 678827
Lick 678928
Lick 679029
ITI 679076
Lick 679130
Lick 679231
Lick 679332
Lick 679433
Lick 679534
Lick 679635
Lick 679736
Lick 679837
Lick 679938
Lick 680039
Lick 680140
Lick 680241
Lick 680342
Lick 680443
Lick 680544
Lick 680645
Lick 680747
Lick 680848
Lick 680949
Lick 681050
Lick 681151
Lick 681252
Lick 681353
Lick 681454
Lick 681555
Lick 681656
RPoke 683582
Lick 686475
Lick 686735
Lick 686825
Lick 686926
Lick 687027
Lick 687497
Lick 687599
Lick 687735
Lick 687860
Lick 687962
Lick 688063
Lick 688164
Lick 688280
Lick 688382
Lick 688449
Lick 688550
Lick 688651
Lick 688752
Lick 688854
Lick 689057
Lick 689158
Lick 690021
Trial: 34 691076
Trial Type 1
On 693076
RPoke 693407
Off 694576
Lick 695782
Lick 696175
Lick 696298
Lick 696340
Lick 696420
Lick 696539
Lick 696570
Lick 696682
Lick 696731
Lick 696876
Lick 696981
Reward 697078
Lick 697082
Lick 697212
Lick 697341
Lick 697419
Lick 697520
Lick 697620
Lick 697720
Lick 697801
Lick 697922
Lick 698023
ITI 698078
Lick 698124
Lick 698225
Lick 698326
Lick 698427
Lick 698528
Lick 698629
Lick 698730
Lick 698831
Lick 698932
Lick 699033
Lick 699134
Lick 699235
Lick 699336
Lick 699437
Lick 699538
Lick 699639
Lick 699740
Lick 699841
Lick 699942
Lick 700043
Lick 700144
Lick 700246
Lick 700347
Lick 700448
Lick 700549
Lick 700650
Lick 700751
Lick 700852
Lick 700953
Lick 701054
Lick 701155
Lick 701256
Lick 701357
RPoke 708120
RPoke 708332
Trial: 35 710078
Trial Type 1
On 712078
RPoke 712334
RPoke 713569
Off 713578
Lick 714906
Lick 715448
Lick 715534
Lick 715644
Lick 715831
Lick 715926
Reward 716080
Lick 716399
Lick 716500
Lick 716599
Lick 716698
Lick 716800
Lick 716901
Lick 717002
ITI 717080
Lick 717103
Lick 717204
Lick 717305
Lick 717406
Lick 717507
Lick 717608
Lick 717709
Lick 717810
Lick 717911
Lick 718012
Lick 718113
Lick 718214
Lick 718315
Lick 718416
Lick 718517
Lick 718618
Lick 718720
Lick 718821
Lick 718922
Lick 719023
Lick 719124
Lick 719225
Lick 719326
Lick 719427
Lick 719528
Lick 719629
Lick 719730
Lick 719831
Lick 719932
Lick 720033
Lick 720134
Lick 720235
Lick 720336
Lick 720437
Lick 720538
Lick 720640
Lick 720741
Lick 723832
Lick 723887
Trial: 36 733080
Trial Type 1
On 735080
RPoke 735609
Off 736580
Lick 737949
Lick 738543
Lick 738712
Lick 738991
Reward 739082
Lick 739103
Lick 739380
Lick 739481
Lick 739582
Lick 739654
Lick 739755
Lick 739856
Lick 739957
Lick 740058
ITI 740082
Lick 740159
Lick 740260
Lick 740361
Lick 740462
Lick 740563
Lick 740664
Lick 740765
Lick 740866
Lick 740967
Lick 741068
Lick 741169
Lick 741270
Lick 741371
Lick 741472
Lick 741573
Lick 741675
Lick 741776
Lick 741877
Lick 741978
Lick 742079
Lick 742180
Lick 742281
Lick 742382
Lick 742483
Lick 742584
Lick 742685
Lick 742786
Lick 742887
Lick 742988
Lick 743089
RPoke 753860
RPoke 756648
RPoke 757053
Lick 759494
Lick 759631
Trial: 37 760082
Trial Type 2
On 762082
RPoke 762486
RPoke 762521
Off 763582
RPoke 763603
Lick 765050
Lick 765151
Lick 765390
Lick 765893
Lick 766019
Reward 766084
Lick 766189
Lick 766279
Lick 766372
Lick 766469
Lick 766555
Lick 766656
Lick 766757
Lick 766858
Lick 766959
Lick 767060
ITI 767084
Lick 767161
Lick 767262
Lick 767363
Lick 767464
Lick 767565
Lick 767666
Lick 767767
Lick 767868
Lick 767969
Lick 768070
Lick 768171
Lick 768272
Lick 768373
Lick 768474
Lick 768575
Lick 768676
Lick 768777
Lick 768878
Lick 768979
Lick 769080
Lick 769181
Lick 769282
Trial: 38 775084
Trial Type 1
RPoke 777014
On 777084
RPoke 777193
Off 778584
Lick 779802
Lick 780225
Lick 780396
